video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3229,0,false,1,0.02,0.0498,0.0498,830.1,12914,12914,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3230,0,false,1,0.02,0.0314,0.0314,1638.6,12945,12945,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3231,0,false,2,0.03,0.0511,0.0511,1617.9,12949,12950,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3232,0,false,1,0.02,0.0244,0.0244,460.3,12993,12993,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3233,0,false,2,0.03,0.3143,0.3143,920.8,12997,12998,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3234,0,false,5,0.08,0.086,0.086,787.4,13023,13027,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3235,0,false,1,0.02,0.08,0.08,1656.0,13043,13043,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3236,0,false,2,0.03,0.0874,0.0874,857.7,13044,13045,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3237,0,false,2,0.02,0.0921,0.0921,1013.5,13075,13075,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3238,0,false,2,0.02,0.0257,0.0257,1245.5,13111,13111,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3239,0,false,1,0.02,0.0248,0.0248,1423.7,13118,13118,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3240,0,false,2,0.07,0.0279,0.0279,968.8,13143,13146,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3241,0,false,2,0.03,0.0288,0.0288,867.6,13180,13181,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3242,0,false,1,0.02,0.0483,0.0483,1043.1,13281,13281,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3243,0,false,9,0.5,0.0345,0.0429,1289.1,13290,13319,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3244,0,false,1,0.02,0.0226,0.0226,1701.6,13346,13346,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3245,0,false,1,0.02,0.0275,0.0275,1040.4,13392,13392,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3246,0,false,11,0.1,0.0495,0.0774,1336.0,13424,13429,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3247,0,false,9,0.2,0.0351,0.0463,1293.9,13426,13437,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3248,0,false,2,0.17,0.0206,0.0206,835.7,13451,13460,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3249,0,false,2,0.03,0.0752,0.0752,1754.1,13523,13524,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3250,0,false,1,0.02,0.0438,0.0438,389.0,13542,13542,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3251,0,false,1,0.02,0.0487,0.0487,1708.4,13593,13593,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3252,0,false,2,0.02,0.0442,0.0442,1857.5,13620,13620,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3253,0,false,1,0.02,0.0261,0.0261,959.6,13732,13732,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3254,0,false,1,0.02,0.0227,0.0227,641.7,13748,13748,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3255,0,false,1,0.02,0.0723,0.0723,346.1,13795,13795,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3256,0,false,9,0.27,0.1426,0.2208,1452.5,13844,13859,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3257,0,false,1,0.02,0.6787,0.6787,1567.8,13914,13914,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3258,0,false,2,0.03,0.0646,0.0646,1687.3,13923,13924,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3259,0,false,11,0.47,0.046,0.0695,980.7,13949,13976,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3260,0,false,1,0.02,0.0223,0.0223,715.2,13980,13980,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3261,0,false,4,0.05,0.0399,0.0399,1224.4,14027,14029,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3262,0,false,14,0.62,0.0848,0.1726,1145.2,14096,14132,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3263,0,false,4,0.12,0.0995,0.0995,1238.4,14105,14111,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3264,0,false,1,0.02,0.0238,0.0238,1711.4,14169,14169,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3265,0,false,1,0.02,0.0713,0.0713,1387.2,14188,14188,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3266,0,false,2,0.12,0.0379,0.0379,1442.5,14188,14194,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3267,0,false,1,0.02,0.022,0.022,1175.2,14190,14190,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3268,0,false,1,0.02,0.0299,0.0299,1951.0,14223,14223,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3269,0,false,1,0.02,0.0224,0.0224,269.9,14240,14240,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3270,0,false,1,0.02,0.0415,0.0415,322.5,14282,14282,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3271,0,false,2,0.03,0.0438,0.0438,969.8,14304,14305,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3272,0,false,1,0.02,0.0339,0.0339,1024.5,14340,14340,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3273,0,false,1,0.02,0.0757,0.0757,749.0,14348,14348,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3274,0,false,14,0.23,0.0919,0.1605,1955.6,14468,14481,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3275,0,false,1,0.02,0.0372,0.0372,1910.4,14548,14548,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3276,0,false,1,0.02,0.078,0.078,2016.3,14587,14587,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3277,0,false,6,0.07,0.0834,0.0947,2073.7,14602,14605,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3278,0,false,4,0.43,0.0601,0.0601,1554.1,14646,14671,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3279,0,false,1,0.02,0.0523,0.0523,848.0,14702,14702,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3280,0,false,1,0.02,0.044,0.044,521.0,14817,14817,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3281,0,false,3,0.33,0.1249,0.1249,1288.6,14824,14843,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3282,0,false,1,0.02,0.0205,0.0205,1185.9,14828,14828,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3283,0,false,2,0.03,0.0311,0.0311,1501.0,14842,14843,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3284,0,false,3,0.33,0.0456,0.0456,1719.5,14844,14863,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3285,0,false,2,0.03,0.0233,0.0233,845.3,14909,14910,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3286,0,false,1,0.02,0.0208,0.0208,1324.7,14917,14917,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3287,0,false,2,0.03,0.0205,0.0205,395.9,14929,14930,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3288,0,false,1,0.02,0.0218,0.0218,1147.4,15012,15012,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3289,0,false,1,0.02,0.0231,0.0231,1755.8,15031,15031,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3290,0,false,5,0.05,0.0651,0.0651,1762.6,15050,15052,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3291,1,primary,25,0.7,0.3417,0.6454,1147.7,15092,15133,9
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3292,0,false,2,0.03,0.0998,0.0998,1877.1,15116,15117,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3293,0,false,6,0.25,0.067,0.0747,1684.8,15120,15134,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3294,0,false,9,0.55,0.036,0.0456,1496.7,15144,15176,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3295,0,false,2,0.02,0.0372,0.0372,1411.7,15155,15155,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3296,0,false,2,0.03,0.0404,0.0404,1345.1,15156,15157,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3297,0,false,1,0.02,0.0307,0.0307,1700.8,15156,15156,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3298,0,false,1,0.02,0.0348,0.0348,1418.2,15172,15172,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3299,0,false,4,0.43,0.054,0.054,1315.9,15275,15300,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3300,0,false,1,0.02,0.2388,0.2388,1060.1,15311,15311,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3301,0,false,7,0.52,0.0601,0.0746,1327.5,15357,15387,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3302,0,false,7,0.3,0.0546,0.0678,1784.4,15411,15428,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3303,0,false,1,0.02,0.0234,0.0234,1110.7,15444,15444,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3304,0,false,1,0.02,0.0238,0.0238,923.0,15458,15458,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3305,0,false,2,0.03,0.0559,0.0559,1605.8,15496,15497,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3306,0,false,2,0.03,0.0509,0.0509,1517.4,15534,15535,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3307,0,false,1,0.02,0.0226,0.0226,2811.4,15616,15616,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3308,0,false,3,0.05,0.0734,0.0734,1394.6,15706,15708,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3309,0,false,1,0.02,0.0353,0.0353,1179.2,15727,15727,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3310,0,false,1,0.02,0.0522,0.0522,2669.1,15753,15753,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3311,0,false,1,0.02,0.0508,0.0508,924.4,15816,15816,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3312,0,false,1,0.02,0.0275,0.0275,372.0,15822,15822,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3313,0,false,1,0.02,0.0252,0.0252,635.5,15837,15837,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3314,0,false,1,0.02,0.023,0.023,1382.8,15854,15854,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3315,0,false,2,0.02,0.0281,0.0281,1387.9,15858,15858,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3316,0,false,2,0.03,0.0793,0.0793,1285.5,15898,15899,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3317,0,false,1,0.02,0.0212,0.0212,1745.0,15918,15918,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3318,0,false,1,0.02,0.0408,0.0408,1098.1,15921,15921,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3319,0,false,1,0.02,0.0491,0.0491,329.9,15993,15993,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3320,0,false,2,0.02,0.0476,0.0476,1111.5,16007,16007,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3321,0,false,1,0.02,0.0225,0.0225,2375.4,16029,16029,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3322,0,false,1,0.02,0.0368,0.0368,1156.5,16042,16042,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,3323,0,false,1,0.02,0.1441,0.1441,2453.9,16101,16101,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,2008,1,primary,31,0.62,0.6068,0.7235,3280.0,5999,6035,31
NMarseilles_MAS_12.22.25_LS_V2,MAS,2049,0,false,2,0.03,0.5111,0.5111,2224.6,7095,7096,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,2050,0,false,1,0.02,0.4635,0.4635,853.2,7097,7097,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,2113,0,duplicate,1,0.02,0.5091,0.5091,2313.9,7858,7858,1
NMarseilles_MAS_12.22.25_LS_V2,MAS,2117,0,duplicate,4,0.07,0.4761,0.4761,2390.6,7863,7866,4
NMarseilles_MAS_12.22.25_LS_V2,MAS,2128,0,false,6,0.1,0.4445,0.5253,1214.3,7978,7983,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,2129,0,false,5,0.12,0.4958,0.4958,1371.7,7984,7990,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,2141,0,false,4,0.08,0.5279,0.5279,779.8,8004,8008,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3141,0,false,66,1.4,0.0926,0.2758,857.9,2,85,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3142,0,false,8,0.13,0.1131,0.1484,906.4,10,17,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3143,0,false,4,0.13,0.0298,0.0298,361.9,14,21,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3144,0,false,12,0.73,0.0607,0.1078,793.9,65,108,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3145,0,false,4,0.62,0.0277,0.0277,634.5,70,106,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3146,0,false,4,0.07,0.083,0.083,668.5,84,87,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3147,0,false,16,0.18,0.0314,0.0494,342.3,94,104,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3148,0,false,1,0.02,0.025,0.025,2953.8,124,124,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3149,0,false,2,0.1,0.0242,0.0242,1581.4,143,148,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3150,0,false,20,0.28,0.0636,0.1345,1166.0,155,171,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3151,0,false,2,0.03,0.0286,0.0286,442.6,158,159,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3152,0,false,7,0.18,0.1028,0.1351,1359.8,160,170,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3153,0,false,2,0.15,0.0268,0.0268,683.2,165,173,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3154,0,false,7,0.73,0.0459,0.0531,1031.9,168,211,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3155,0,false,4,0.03,0.0451,0.0451,1862.4,264,265,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3156,0,false,1,0.02,0.0372,0.0372,2478.9,279,279,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3157,0,false,1,0.02,0.0303,0.0303,617.5,372,372,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3158,0,false,1,0.02,0.133,0.133,1531.2,374,374,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3159,0,false,1,0.02,0.0315,0.0315,1595.9,427,427,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3160,0,false,1,0.02,0.0321,0.0321,1149.7,433,433,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3161,0,false,1,0.02,0.0224,0.0224,396.2,437,437,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3162,0,false,1,0.02,0.0274,0.0274,532.9,533,533,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3163,0,false,1,0.02,0.0936,0.0936,862.7,651,651,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3164,0,false,3,0.17,0.032,0.032,849.1,821,830,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3165,0,false,1,0.02,0.0208,0.0208,1855.1,824,824,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3166,0,false,23,0.88,0.058,0.1282,778.8,900,952,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3167,0,false,3,0.22,0.0499,0.0499,625.5,916,928,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3168,0,false,1,0.02,0.0302,0.0302,688.5,1026,1026,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3169,0,false,1,0.02,0.0458,0.0458,1412.2,1047,1047,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3170,0,false,1,0.02,0.0222,0.0222,952.3,1053,1053,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3171,0,false,2,0.28,0.0456,0.0456,827.7,1143,1159,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3172,0,false,2,0.05,0.1065,0.1065,882.3,1159,1161,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3173,0,false,1,0.02,0.0531,0.0531,241.2,1323,1323,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3174,0,false,1,0.02,0.0496,0.0496,804.5,1547,1547,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3175,0,false,1,0.02,0.0411,0.0411,917.9,1561,1561,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3176,0,false,1,0.02,0.039,0.039,4463.5,1735,1735,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3177,0,false,5,0.13,0.0473,0.0473,6130.0,1792,1799,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3178,0,false,6,0.6,0.0405,0.0438,1495.3,1816,1851,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3179,0,false,1,0.02,0.0278,0.0278,672.4,1830,1830,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3180,0,false,1,0.02,0.0529,0.0529,467.8,1855,1855,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3181,0,false,1,0.02,0.0294,0.0294,840.5,1873,1873,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3182,0,false,3,0.08,0.0998,0.0998,4231.2,2106,2110,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3183,0,false,8,0.53,0.1612,0.2366,1115.9,2321,2352,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3184,0,false,2,0.07,0.0849,0.0849,3070.3,2345,2348,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3185,0,false,1,0.02,0.0242,0.0242,904.9,2370,2370,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3186,0,false,13,0.93,0.1258,0.2582,3277.6,2384,2439,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3187,0,false,1,0.02,0.0473,0.0473,1533.1,2477,2477,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3188,0,false,1,0.02,0.0528,0.0528,1614.1,2698,2698,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3189,0,false,1,0.02,0.0253,0.0253,1173.8,2747,2747,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3190,0,false,1,0.02,0.0617,0.0617,2022.1,2750,2750,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3191,0,false,2,0.03,0.1192,0.1192,2110.1,2827,2828,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3192,0,false,3,0.42,0.0401,0.0401,676.0,2900,2924,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3193,0,false,1,0.02,0.0411,0.0411,803.8,3064,3064,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3194,0,false,1,0.02,0.023,0.023,957.0,3099,3099,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3195,0,false,1,0.02,0.0235,0.0235,876.6,3228,3228,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3196,0,false,1,0.02,0.0232,0.0232,682.5,3248,3248,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3197,0,false,1,0.02,0.0292,0.0292,383.0,3265,3265,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3198,0,false,1,0.02,0.0322,0.0322,3540.8,3278,3278,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3199,0,false,1,0.02,0.0259,0.0259,1464.2,3319,3319,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3200,0,false,1,0.02,0.0398,0.0398,1944.5,3321,3321,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3201,0,false,2,0.03,0.0278,0.0278,1115.0,3329,3330,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3202,0,false,2,0.03,0.0714,0.0714,392.3,3340,3341,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3203,0,false,1,0.02,0.0666,0.0666,1705.8,3475,3475,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3204,0,false,10,0.5,0.044,0.0601,799.2,3633,3662,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3205,0,false,1,0.02,0.0217,0.0217,1061.9,3633,3633,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3206,0,false,4,0.03,0.0414,0.0414,1758.1,3666,3667,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3207,0,false,1,0.02,0.0236,0.0236,337.0,3676,3676,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3208,0,false,1,0.02,0.0202,0.0202,822.2,3759,3759,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3209,0,false,1,0.02,0.038,0.038,2664.6,3984,3984,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3210,0,false,1,0.02,0.0485,0.0485,1911.5,3988,3988,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3211,0,false,1,0.02,0.0205,0.0205,1968.1,4132,4132,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3212,0,false,1,0.02,0.0279,0.0279,1936.3,4248,4248,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3213,0,false,1,0.02,0.0786,0.0786,2051.9,4449,4449,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3214,0,false,1,0.02,0.0425,0.0425,2137.2,4512,4512,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3215,0,false,5,0.07,0.1606,0.1606,1236.8,4557,4560,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3216,0,false,10,0.15,0.1146,0.1799,1266.9,4565,4573,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3217,0,false,1,0.02,0.0269,0.0269,2905.8,4579,4579,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3218,0,false,1,0.02,0.0243,0.0243,2265.3,4605,4605,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3219,0,false,1,0.02,0.0484,0.0484,1462.6,4632,4632,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3220,0,false,1,0.02,0.0687,0.0687,3188.2,4646,4646,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3221,0,false,1,0.02,0.0249,0.0249,3045.4,4647,4647,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3222,0,false,2,0.02,0.0322,0.0322,1848.7,4696,4696,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3223,0,false,1,0.02,0.0311,0.0311,6006.8,4728,4728,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3224,0,false,1,0.02,0.0246,0.0246,1197.3,4800,4800,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3225,0,false,1,0.02,0.0467,0.0467,1439.8,4804,4804,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3226,1,primary,18,0.8,0.1704,0.3788,2764.8,4820,4867,14
NMarseilles_MAS_12.22.25_LS_V2,MAS,3227,0,false,1,0.02,0.0745,0.0745,2159.8,4890,4890,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3228,0,false,1,0.02,0.0254,0.0254,873.3,4923,4923,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3229,0,false,1,0.02,0.0224,0.0224,1032.8,4981,4981,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3230,0,false,1,0.02,0.0239,0.0239,772.8,5032,5032,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3231,0,false,1,0.02,0.0536,0.0536,2867.9,5043,5043,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3232,0,false,4,0.55,0.0284,0.0284,684.9,5089,5121,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3233,0,false,1,0.02,0.0239,0.0239,1263.2,5111,5111,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3234,0,false,2,0.02,0.0368,0.0368,299.8,5168,5168,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3235,0,false,1,0.02,0.029,0.029,1869.6,5179,5179,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3236,0,false,1,0.02,0.0225,0.0225,357.4,5194,5194,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3237,0,false,4,0.03,0.0302,0.0302,526.7,5238,5239,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3238,0,false,1,0.02,0.022,0.022,838.9,5279,5279,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3239,0,false,2,0.05,0.0375,0.0375,959.2,5349,5351,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3240,0,false,1,0.02,0.3617,0.3617,2182.3,5393,5393,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3241,0,false,1,0.02,0.0414,0.0414,2130.2,5406,5406,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3242,0,false,5,0.28,0.0402,0.0402,4350.6,5434,5450,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3243,0,false,3,0.05,0.0508,0.0508,2531.6,5450,5452,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3244,0,false,5,0.08,0.0423,0.0423,2473.4,5467,5471,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3245,0,false,10,0.17,0.0785,0.1108,2615.9,5474,5483,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3246,0,false,4,0.12,0.042,0.042,833.5,5558,5564,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3247,0,false,1,0.02,0.0202,0.0202,566.8,5565,5565,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3248,0,false,2,0.03,0.0341,0.0341,2176.7,5586,5587,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3249,0,false,1,0.02,0.0965,0.0965,1746.2,5640,5640,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3250,0,false,1,0.02,0.0274,0.0274,5546.7,5645,5645,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3251,0,false,1,0.02,0.0676,0.0676,767.1,5675,5675,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3252,0,false,11,0.37,0.1142,0.1945,1948.6,5738,5759,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3253,0,false,1,0.02,0.0257,0.0257,1091.1,5813,5813,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3254,0,false,2,0.02,0.0835,0.0835,2166.9,5849,5849,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3255,0,false,1,0.02,0.0562,0.0562,923.8,5867,5867,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3256,0,false,4,0.07,0.0318,0.0318,661.6,5872,5875,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,3257,0,duplicate,9,0.45,0.2006,0.305,3105.3,5981,6007,8
